archivo,inicio_s,fin_s,clase,theta_AF3,alpha_AF3,beta_AF3,alpha_beta_AF3,theta_T7,alpha_T7,beta_T7,alpha_beta_T7,theta_Pz,alpha_Pz,beta_Pz,alpha_beta_Pz,theta_T8,alpha_T8,beta_T8,alpha_beta_T8,theta_AF4,alpha_AF4,beta_AF4,alpha_beta_AF4,theta_prom,alpha_prom,beta_prom,alpha_beta_prom
3 (1).edf,245,255,1,1.227035214530306e-11,8.052269361717035e-12,5.383053965976291e-12,1.4958552176165383,1.8519119261588088e-11,1.1237087755924236e-11,8.300313230338442e-12,1.353814903617324,1.3397962178987044e-11,6.222344110897278e-12,4.86660787145873e-12,1.2785793051849432,8.082657166264659e-12,6.700263145534638e-12,5.747365114896251e-12,1.165797371767565,1.3065202589225631e-11,8.647925209132975e-12,5.551804885541219e-12,1.557678158260767,1.3067058668273696e-11,8.171977916641233e-12,5.969829013642186e-12,1.3688797280402372
3 (1).edf,250,260,1,1.8598060605769628e-11,9.973532330375435e-12,4.971638727781478e-12,2.006085493429644,1.9975969691845403e-11,6.976487330159091e-12,7.659500484367679e-12,0.9108279768892823,1.4503370305536283e-11,8.989701162586091e-12,4.106723112007697e-12,2.1890205201078676,9.528606307426773e-12,1.0589630631326234e-11,4.3361743870208364e-12,2.4421597671494544,1.4933319011497785e-11,1.0752516395768742e-11,5.101508291524626e-12,2.1077132058439263,1.5507865184415176e-11,9.456373570043119e-12,5.235109000540463e-12,1.806337474361443
3 (1).edf,255,265,1,1.2811422899722577e-11,1.1330151207389506e-11,4.72473248360645e-12,2.398051370464271,1.3508966342957478e-11,8.765261781556637e-12,6.431140840686284e-12,1.3629404173678885,1.198465000552987e-11,7.781699579994915e-12,4.144673359354402e-12,1.8775181794318858,1.0196864663279072e-11,8.313990082753448e-12,4.898121516353004e-12,1.6973833856502194,1.2620632523297688e-11,1.3300552151421827e-11,4.9636229489753404e-12,2.679605660653074,1.2224507286957338e-11,9.898330960623266e-12,5.032458229795096e-12,1.9668977880470737
3 (1).edf,260,270,1,4.910344573693592e-11,1.1937618487488213e-11,5.747793700077147e-12,2.0769044802926704,1.1384893175897456e-11,7.474530896850596e-12,6.109783150559829e-12,1.223370897568716,8.779385663371354e-12,6.641253476632964e-12,4.065856154417622e-12,1.6334206682194423,8.741969100209234e-12,6.4076788008504165e-12,5.767431096748845e-12,1.111010897808989,3.870860265892756e-11,1.4161325909067243e-11,6.462747206659782e-12,2.1912238644386663,2.3343659267068308e-11,9.324481514177886e-12,5.630722261692645e-12,1.6560009676937721
3 (1).edf,265,275,1,5.3911905493021196e-11,1.3692611398568918e-11,5.413420561669159e-12,2.5293825304322883,1.5013423881280244e-11,8.770485137930845e-12,7.174709305579056e-12,1.222416792706976,1.4423141115174322e-11,6.629764111229131e-12,3.4931344520664787e-12,1.8979412908962252,1.2986571406757691e-11,7.73600150063066e-12,4.6302621541479535e-12,1.6707480576883698,5.051920763208663e-11,1.3373105680570359e-11,6.437702855416683e-12,2.0773101804967946,2.9370849905664016e-11,1.0040393565785984e-11,5.429845865775866e-12,1.8491120768400156
3 (1).edf,270,280,1,1.9345104486237047e-11,1.1350756628304449e-11,5.489966864360491e-12,2.067545562431489,1.1991278757503112e-11,9.113953010191607e-12,6.057461375428732e-12,1.5045829342240824,1.224324981791106e-11,1.1913373568230277e-11,4.21244595770865e-12,2.828136832575658,8.512346561059864e-12,9.147282293760402e-12,5.080457187741935e-12,1.80048408159621,2.1508866892174875e-11,1.4466598209766079e-11,5.906659734415552e-12,2.4492012169713226,1.472016930297719e-11,1.1198392742050564e-11,5.349398223931071e-12,2.0933929898793897
3 (1).edf,275,285,1,7.378725202471043e-11,2.3171267155969083e-11,4.3873856337271685e-12,5.28133815679308,2.2992642869684335e-11,1.1005027953121988e-11,6.010843667063162e-12,1.8308624483822142,9.996641630486489e-12,8.136799930128682e-12,3.423859847403142e-12,2.376499124606433,9.995239943893352e-12,9.642974248087397e-12,4.265086530076186e-12,2.2609094047888276,6.509062845432065e-11,2.3699436581647984e-11,4.740578544574559e-12,4.999270945267058,3.637248098461905e-11,1.5131101173791027e-11,4.565550844568843e-12,3.314189610173964
3 (1).edf,280,290,1,7.579169222936591e-11,1.4453729224364695e-11,5.38597661008403e-12,2.6835855910148845,1.795736282493071e-11,9.539209134531625e-12,6.227696265670755e-12,1.5317396237056535,1.504498893594478e-11,7.199233072533275e-12,4.439346112716142e-12,1.6216877192592989,1.3886361987750543e-11,8.02895653917535e-12,5.542365893241734e-12,1.448651477334927,7.782101801832941e-11,1.3874141009964697e-11,5.749319597274982e-12,2.4131796424294545,4.010028479926427e-11,1.0619053796113928e-11,5.4689408957975275e-12,1.9417020586698746
3 (1).edf,285,295,1,6.20278120115232e-11,1.4728247360006813e-11,6.28921716092743e-12,2.341825219759932,1.6776952735769837e-11,8.65473438262782e-12,8.789274662511602e-12,0.9846926754425334,8.84509410910321e-12,8.571507340150404e-12,4.798446153671838e-12,1.7863089562006165,8.556640357036118e-12,8.524775089310268e-12,5.726274096449167e-12,1.4887123713823684,5.198458456191748e-11,1.2527177193274466e-11,6.803984571406939e-12,1.8411530863721632,2.963821675506997e-11,1.0601288273073954e-11,6.481439328993394e-12,1.635637970975252
3 (1).edf,290,300,1,1.0565699352780184e-10,2.587514769750675e-11,7.28433018283909e-12,3.5521656827782393,1.1022194073232784e-11,8.04456455218736e-12,6.498800611417131e-12,1.23785372612519,1.407547318286022e-11,7.359724817327872e-12,4.687637009382412e-12,1.5700287378474944,9.419959754432726e-12,8.580290739422209e-12,5.700864231173345e-12,1.5050859644233667,8.150994208801735e-11,1.5039965427983636e-11,5.856564827263311e-12,2.568052411538249,4.433691252526898e-11,1.2979938646885563e-11,6.005639372415058e-12,2.161291719663467
3 (1).edf,295,305,1,1.0786832804228769e-10,1.9505345469884374e-11,6.175185918632033e-12,3.158665298000505,1.5923090791225244e-11,7.2480050249207065e-12,7.761785223163114e-12,0.933806439695193,9.150102823368032e-12,5.858840576348686e-12,4.41733830417867e-12,1.326328248575935,8.960799148873131e-12,6.213484177518543e-12,5.415680855865158e-12,1.1473135775327985,1.0630007534504147e-10,1.6644881144162585e-11,6.502619298990598e-12,2.559719457472525,4.9640479230159116e-11,1.1094111278566977e-11,6.054521920165915e-12,1.8323678442084093
3 (1).edf,300,310,1,1.0663465037708452e-10,2.3691730097764113e-11,5.8479045178930855e-12,4.051319583839563,1.849627527459739e-11,8.475750499249497e-12,8.427891093705573e-12,1.0056786929270678,8.99740395653644e-12,7.334359701582773e-12,4.716422127429869e-12,1.5550685463303733,1.0314352666229098e-11,8.337243076384233e-12,5.226065631618797e-12,1.5953192447377924,1.0221894322919302e-10,1.8563886270063758e-11,5.966172263693428e-12,3.111523678763437,4.933232510072809e-11,1.3280593929008874e-11,6.036891126868151e-12,2.199906152009511
3 (1).edf,305,315,1,3.680090473600993e-11,1.4581748225834134e-11,5.7361821039791934e-12,2.5420650811833125,2.4370057980074696e-11,6.507594151255354e-12,8.966808054842559e-12,0.7257425509115145,1.7138877991925868e-11,8.058503065078922e-12,5.230253425049379e-12,1.5407481072492852,1.704512239983114e-11,7.282404529749808e-12,6.133629080632712e-12,1.1872913138397008,3.5698347880708374e-11,1.4918664253257526e-11,5.7511398278229024e-12,2.5940360867395214,2.621066219771e-11,1.0269782845035148e-11,6.36360249846535e-12,1.6138316067843357
3 (1).edf,310,320,1,3.799650150511978e-11,1.2405301698488393e-11,4.141533986449957e-12,2.995339827966009,1.7565328165706712e-11,5.457595432309602e-12,7.609403634699275e-12,0.7172172346624753,7.0190963686556376e-12,9.429893182924846e-12,4.256973738298564e-12,2.2151635792552025,8.532664165794705e-12,8.294180236075984e-12,4.685949875342945e-12,1.7700104475549832,4.1467547127000134e-11,1.357506231939912e-11,4.784201668507117e-12,2.837477025427137,2.2516227466455393e-11,9.832406573839589e-12,5.095612580659571e-12,1.9295828358612954
3 (1).edf,315,325,1,2.2539457189924766e-11,6.133901823449222e-12,6.7590685120584844e-12,0.9075069756292695,2.316991487727391e-11,1.1652682126328182e-11,8.00515598803439e-12,1.4556471034100882,9.815008779068559e-12,5.911350002686532e-12,4.973059775191748e-12,1.1886746329041673,1.25356863693436e-11,6.944524641041136e-12,6.782615147775695e-12,1.0238712487348687,2.8182494460409826e-11,6.967576041966155e-12,7.481835893154943e-12,0.9312655531967389,1.9248512335204134e-11,7.522006927094245e-12,6.800347063243053e-12,1.106121034285423
3 (1).edf,320,330,1,2.2631543896713042e-11,9.228547536544957e-12,4.092561766540614e-12,2.254956201759594,1.4867512697115054e-11,8.390673094679003e-12,6.059485883080308e-12,1.3847169968838424,8.77047842179232e-12,5.592572213109747e-12,3.6359565017296405e-12,1.5381295707056275,9.797074043197034e-12,8.28026707740677e-12,4.544333030588017e-12,1.8221083317776425,1.8015584973849535e-11,1.035654147932122e-11,4.3477869687110915e-12,2.3820259717994956,1.4816438806533398e-11,8.36972028021234e-12,4.536024830129933e-12,1.8451663281509398
3 (1).edf,325,335,1,5.6329887654445513e-11,9.200617791056598e-12,4.9144702651400236e-12,1.8721484299782316,1.0950232592301257e-11,7.849526977527407e-12,6.002231483029596e-12,1.3077681191937967,1.2437923841280854e-11,7.027907437205477e-12,3.5561553350826747e-12,1.976265594439251,1.130291542551402e-11,7.245168162185163e-12,4.467917514661752e-12,1.6215984602244085,5.497003320810094e-11,8.671915344874099e-12,5.006813158688612e-12,1.7320229595197143,2.9198198544328516e-11,7.999027142569749e-12,4.789517551320532e-12,1.6701112495901207
3 (1).edf,330,340,1,1.8639115637938865e-10,4.378377107166965e-11,7.278267262057228e-12,6.01568608230718,6.221820134104639e-11,2.584104193865009e-11,8.444228038997724e-12,3.0602018111435627,7.045897933812784e-11,3.31518888350213e-11,6.339786550194365e-12,5.229180599779803,7.236296536987463e-11,3.4593138591846916e-11,6.288205844897013e-12,5.501273247904225,1.7593309746194134e-10,4.345433417350767e-11,6.908157565306443e-12,6.290292854890906,1.1347287997807578e-10,3.6164834922139124e-11,7.051729052290555e-12,5.128506023695281
3 (1).edf,335,345,1,4.727339298476108e-11,1.67658535538006e-11,4.6973768117500724e-12,3.569194941283463,1.958618646244693e-11,6.570545348696131e-12,6.148274033514569e-12,1.0686812775227224,1.5301547089346236e-11,7.611639439761911e-12,3.94202384898e-12,1.9308963444580443,1.3038353090706395e-11,8.398194989943277e-12,4.791708580414636e-12,1.7526514496874024,5.10891325904708e-11,1.3901946030378477e-11,4.574368670940857e-12,3.039096109304002,2.9257722443546285e-11,1.0649635872516079e-11,4.830750389120027e-12,2.204551056188193
3 (1).edf,340,350,1,2.0696939561660852e-11,7.226835024126621e-12,4.3944117784849695e-12,1.644551168260833,1.229074350746907e-11,8.698367799091547e-12,4.871205688952218e-12,1.785670397540232,1.9278510104822443e-11,6.702131344407019e-12,3.982849042431697e-12,1.6827480210786714,1.5815411869669614e-11,8.145136673996533e-12,4.500232833464888e-12,1.8099367244794986,2.5937812133298925e-11,7.641958593854413e-12,4.731251639457569e-12,1.6152086543277906,1.880388343538418e-11,7.682885887095226e-12,4.495990196558269e-12,1.7088306582555632
3 (1).edf,345,355,1,5.82312028559847e-11,1.858156085859088e-11,3.604348508536553e-12,5.155317476815086,8.40533926825072e-12,4.937790404180241e-12,6.426622641709545e-12,0.7683336457524974,9.205040709313134e-12,6.486438110462699e-12,3.463581032731633e-12,1.8727548306692914,8.085299813036669e-12,7.354679697478637e-12,4.1255294228673666e-12,1.7827238503529843,6.000742508075189e-11,1.925846086024115e-11,3.871133468887521e-12,4.974889399970911,2.878686154546742e-11,1.1323785986190721e-11,4.298243014946524e-12,2.6345150673923925
3 (1).edf,350,360,1,8.98410086846984e-12,6.732372237712261e-12,5.046176988411396e-12,1.3341530138901654,1.0394650955672072e-11,6.947438732427558e-12,7.407062060984533e-12,0.9379479576689436,8.761365889043546e-12,7.016003116465212e-12,4.197659841453567e-12,1.6714082087308217,8.842345650196042e-12,7.432050583965797e-12,5.1224763021893925e-12,1.450870662064219,1.0391675457463452e-11,7.876874291818956e-12,4.863083826117384e-12,1.6197282575134508,9.47482776416899e-12,7.200947792477957e-12,5.327291803831255e-12,1.351708909074441
3 (1).edf,355,365,1,5.747319102751304e-11,1.5019879585698246e-11,3.941751107364587e-12,3.81045864555877,3.868195750493492e-11,1.1260139455555418e-11,6.117172126266392e-12,1.8407426214485205,1.0370419589032524e-11,7.30886379622155e-12,3.1580772146421492e-12,2.314339802185533,1.3114365625982163e-11,7.139826685468612e-12,3.687914738519067e-12,1.9360064404134536,6.937254303090092e-11,1.6002182245261952e-11,4.155649798741454e-12,3.8507051893805495,3.7802495355672716e-11,1.1346178353641154e-11,4.21211299710673e-12,2.6937022728105258
3 (1).edf,360,370,1,2.1828062713757817e-11,7.554132120871056e-12,5.2998696881488294e-12,1.425342992444331,2.2950487355952425e-11,6.99952927811365e-12,7.501266276362208e-12,0.9331130265526477,1.3820060821924803e-11,6.252492707098013e-12,4.777043096527925e-12,1.30886252871415,1.424784245008519e-11,4.893077119580866e-12,4.524300177832187e-12,1.0815102728054127,2.188345243551469e-11,8.654142801196159e-12,5.139113882538926e-12,1.6839756812162079,1.8945981155446983e-11,6.870674805371948e-12,5.448318624282015e-12,1.2610633259866244
3 (1).edf,365,375,1,2.8253538425975174e-11,5.709196574542367e-12,4.460097111864634e-12,1.2800610460599413,1.6767883497612162e-11,6.68449471754868e-12,7.351868231934293e-12,0.9092239559617317,9.626413785776336e-12,6.350418784992184e-12,4.114886458380978e-12,1.5432792251309864,1.0066883452358645e-11,6.676800967797901e-12,3.976744889511249e-12,1.6789613498738902,2.861979838708185e-11,5.122213214973896e-12,5.127176426135873e-12,0.9990319796415281,1.8666903509760833e-11,6.108624851971006e-12,5.006154623565405e-12,1.2202229677876821
3 (1).edf,370,380,1,2.7793556701199357e-11,8.400431927458613e-12,4.852124456091546e-12,1.731289459591743,1.0357812670654757e-11,5.337615320659718e-12,8.029409868625599e-12,0.6647581090007755,7.320813692353974e-12,7.386841363660179e-12,4.441896054462063e-12,1.6629928465434936,7.860702078389506e-12,6.485772698182243e-12,4.505395168282434e-12,1.4395568992130776,3.291901484179202e-11,8.114590390181995e-12,4.803576130481041e-12,1.6892811042779041,1.725037999687792e-11,7.145050340028549e-12,5.326480335588536e-12,1.3414205797943821
3 (1).edf,375,385,1,5.1111594131558e-11,1.1001255722136326e-11,4.481619044500102e-12,2.454750306284333,1.3688437796729287e-11,6.1067791901546975e-12,6.966026638775336e-12,0.8766517136414944,1.0779883274495543e-11,6.026005750219525e-12,3.2163831165978037e-12,1.8735348159001834,8.696646759063742e-12,6.105089610333053e-12,4.306060485758763e-12,1.4177900265275272,6.484144774520707e-11,1.1556980516660028e-11,4.338349055955438e-12,2.6639120936558265,2.982360194141073e-11,8.159222157900726e-12,4.661687668317489e-12,1.7502721628807831
3 (1).edf,380,390,1,1.1614966381686333e-11,5.598063385878833e-12,5.0433519672121776e-12,1.1099886389593554,1.4962914842259347e-11,1.0259848683439195e-11,5.9385574973495585e-12,1.727666809325038,8.131404262020727e-12,6.4176568842334e-12,4.403678539924445e-12,1.4573400001952708,5.596445880571321e-12,5.7646179625739924e-12,5.0563377155341956e-12,1.140077717685629,1.228418638654312e-11,6.492801990730911e-12,5.151553440774982e-12,1.2603580774955827,1.0517983550616169e-11,6.906597781371265e-12,5.118695832159071e-12,1.3492885703384438
3 (1).edf,385,395,1,7.000870188761655e-11,1.8805343157018145e-11,4.764660191695822e-12,3.9468382634701618,2.6049790101329252e-11,1.33530786801963e-11,6.8737849499283506e-12,1.9426093160414464,1.4429708580969143e-11,9.261534758328973e-12,4.479298079050737e-12,2.0676308195795934,1.464999793821055e-11,1.0966146882881713e-11,5.414982128224319e-12,2.0251492291587176,7.811241389856976e-11,2.0518427940392852e-11,5.1487649962717144e-12,3.9851164221421067,4.065012248133905e-11,1.4580906283763598e-11,5.336298069034188e-12,2.73240101942105
3 (1).edf,390,400,1,1.173786192512424e-11,7.638708043304961e-12,3.147406299396741e-12,2.4269850526667187,1.1147415828249696e-11,5.3736257615124865e-12,4.511166890923138e-12,1.1911830999479738,8.883288768979074e-12,6.553025637262924e-12,2.9091206514290595e-12,2.2525795325965094,1.0056175813179984e-11,7.1035076034426665e-12,3.562542043098684e-12,1.993943514913319,1.5232976257476145e-11,7.930257053132334e-12,3.329401698479611e-12,2.381886528367463,1.1411543718601827e-11,6.919824819731074e-12,3.4919275166654463e-12,1.9816633611968661
3 (1).edf,395,405,1,1.586736723468558e-11,5.6495782244652875e-12,3.7217756528016585e-12,1.517979252782856,1.2614176280883164e-11,5.031738734199804e-12,5.1539495544076206e-12,0.9762879285259394,1.0736408830413935e-11,4.750141622608684e-12,3.32989141669095e-12,1.426515470984665,9.708325465235474e-12,4.184918486382296e-12,3.96043864320067e-12,1.0566805506675419,1.898402285266191e-11,6.533619987695598e-12,4.094375683658245e-12,1.595754882428848,1.358206013277601e-11,5.229999411070334e-12,4.052086190151829e-12,1.2906930320932708
3 (1).edf,400,410,1,4.94144243978221e-11,2.0649515797271547e-11,3.205403114016537e-12,6.442096380007764,1.1563610599763717e-11,9.204613772506254e-12,5.540805172988021e-12,1.6612411888040506,1.3373615218709287e-11,1.0127539328657396e-11,2.7820388821955705e-12,3.6403299010202166,1.1996392867254386e-11,1.0798458175055303e-11,3.5977724733474088e-12,3.0014288716285313,4.8908109143982543e-11,2.0149899699524636e-11,3.703227716478863e-12,5.441172199554541,2.7051230445506403e-11,1.4186005354603025e-11,3.76584947180528e-12,3.7670133819242944
3 (1).edf,405,415,1,2.087857451994709e-11,6.759357074222079e-12,4.6631149724741135e-12,1.449536868407034,1.3910989968603379e-11,4.046169840861698e-12,5.781505722549713e-12,0.6998470701292134,1.7115457497655385e-11,9.585226711869273e-12,4.666042018959056e-12,2.054252120517259,1.2107818880330159e-11,9.174814783000084e-12,5.231780156630222e-12,1.753669785106101,2.3265678863417127e-11,8.89005587032742e-12,4.524232222996444e-12,1.96498663908977,1.745570394599063e-11,7.691124856056112e-12,4.9733350187219094e-12,1.5464723022083164
3 (1).edf,410,420,1,2.4925016477541846e-11,8.68284330024987e-12,3.858804590059842e-12,2.2501381185812304,1.4383932149047642e-11,5.187711418659499e-12,6.5928871654162e-12,0.7868648876431978,9.147301235784691e-12,7.38187549733689e-12,3.677529385202396e-12,2.007292049667911,7.1596730191811435e-12,7.566786718432915e-12,4.248435435776557e-12,1.7810760767863256,2.5782500597197838e-11,8.428652270222725e-12,3.898144937669905e-12,2.1622213655454554,1.6279684695750634e-11,7.44957384098038e-12,4.45516030282498e-12,1.6721225129108523
3 (1).edf,415,425,1,2.508195178957557e-11,1.1200277851933895e-11,3.6836031912084405e-12,3.0405766502389033,1.2815307913439851e-11,5.7598554695368076e-12,4.931948028412009e-12,1.1678662135844462,9.882841159663563e-12,6.2868233699392856e-12,3.2491938481935482e-12,1.9348871331375215,5.8871056852275364e-12,5.2172357578342806e-12,4.010535567657645e-12,1.3008825554142658,2.9103890493108385e-11,9.568116082282155e-12,3.882311529911023e-12,2.464541036587407,1.6554219408202982e-11,7.606461706305286e-12,3.9515184330765325e-12,1.9249465326125594
